2019-07-17 09:27:38.140023,0.09198641777038574
2019-07-17 09:32:42.148004,0.21135520935058594
2019-07-17 09:27:38.095014,0.21437788009643566
2019-07-17 09:32:42.109882,-0.12945818901062012
2019-07-17 09:37:46.246036,0.040743589401244895
2019-07-17 09:37:46.294695,0.0038475990295412377
2019-07-17 09:37:46.435045,0.20481419563293457
2019-07-17 09:42:48.347484,0.16864943504333507
2019-07-17 09:42:48.436921,0.06423950195312511
2019-07-17 09:42:48.513493,-0.1325547695159912
2019-07-17 09:47:52.206241,0.02342534065246593
2019-07-17 09:47:52.422491,0.004780769348144309
2019-07-17 09:47:52.588684,-0.14187383651733398
2019-07-17 09:52:56.333664,-0.0628824234008789
2019-07-17 09:52:56.390533,-0.0037522315979003906
2019-07-17 09:52:56.392802,-0.19487261772155762
2019-07-17 09:58:02.413464,-0.04591536521911621
2019-07-17 10:03:06.130230,-0.39905762672424316
2019-07-17 09:58:02.302490,-0.07826495170593262
2019-07-17 10:03:06.051455,0.03467941284179665
2019-07-17 09:58:02.344334,-0.09888148307800271
2019-07-17 10:03:06.740643,0.3623659610748291
2019-07-17 10:08:09.995583,0.24783706665039074
2019-07-17 10:08:10.306306,0.017679691314697266
2019-07-17 10:08:10.485515,0.014376401901245228
2019-07-17 10:13:14.161108,0.03176522254943848
2019-07-17 10:13:14.378126,0.1664278507232666
2019-07-17 10:13:14.400384,-0.2467026710510254
2019-07-17 10:18:18.192836,0.16848516464233398
2019-07-17 10:18:18.212231,0.11571502685546853
2019-07-17 10:18:18.268902,0.37676072120666504
2019-07-17 10:23:22.331576,0.07488012313842762
2019-07-17 10:23:22.396794,0.12828707695007324
2019-07-17 10:23:22.665210,0.05164575576782249
2019-07-17 10:28:26.006895,0.14976501464843772
2019-07-17 10:33:29.906590,-0.11766910552978516
2019-07-17 10:38:32.252677,-0.07104301452636719
2019-07-17 10:28:26.238026,-0.13886809349060059
2019-07-17 10:33:30.250320,0.013971567153930775
2019-07-17 10:28:26.586724,-0.1625051498413086
2019-07-17 10:33:30.289139,-0.06920003890991211
2019-07-17 10:38:32.415119,0.0024118423461914062
2019-07-17 10:38:32.381306,-0.004099130630493164
2019-07-17 10:43:36.173773,-0.00888037681579601
2019-07-17 10:43:36.359972,-0.0847442150115969
2019-07-17 10:43:36.460326,0.019672870635986328
2019-07-17 10:48:40.180152,0.002460956573486106
2019-07-17 10:48:40.369788,-0.0944216251373291
2019-07-17 10:48:40.399087,-0.13990402221679676
2019-07-17 10:53:45.944017,-0.04332756996154774
2019-07-17 10:53:46.225627,-0.03577160835266091
2019-07-17 10:53:46.248346,-0.18992280960083008
2019-07-17 10:58:50.135707,0.13411879539489746
